A,Year,Month,Day,'TEMPERATURE_x, AIR AVERAGE (deg f),'TEMPERATURE_y, AIR MINIMUM (deg f),'TEMPERATURE, AIR MAXIMUM (deg f),rain
3310,2017,4,29,0,73,0,60,0,85,0.01
3311,2017,4,30,0,72,0,60,0,84,0.01
3312,2017,5,1,0,68,0,58,0,82,1.05
3313,2017,5,2,0,68,0,56,0,80,1.05
3314,2017,5,3,0,66,0,54,0,82,1.05
3315,2017,5,4,0,65,0,57,0,80,1.05
3316,2017,5,5,0,60,0,55,0,71,1.05
3317,2017,5,6,0,56,0,48,0,62,1.05
3318,2017,5,7,0,49,0,45,0,56,1.05
3319,2017,5,8,0,58,0,45,0,72,1.05
3320,2017,5,9,0,58,0,52,0,67,1.05
3321,2017,5,10,0,59,0,56,0,62,1.05
3322,2017,5,11,0,63,0,55,0,73,1.05
3323,2017,5,12,0,60,0,53,0,70,1.05
3324,2017,5,13,0,61,0,52,0,69,1.05
3325,2017,5,14,0,58,0,50,0,67,1.05
3326,2017,5,15,0,55,0,51,0,61,1.05
3327,2017,5,16,0,56,0,50,0,64,1.05
3328,2017,5,17,0,56,0,50,0,62,1.05
3329,2017,5,18,0,62,0,49,0,72,1.05
3330,2017,5,19,0,70,0,56,0,84,1.05
3331,2017,5,20,0,78,0,63,0,92,1.05
3332,2017,5,21,0,72,0,59,0,88,1.05
3333,2017,5,22,0,65,0,52,0,82,1.05
3334,2017,5,23,0,66,0,54,0,85,1.05
3335,2017,5,24,0,60,0,52,0,79,1.05
3336,2017,5,25,0,59,0,56,0,67,1.05
3337,2017,5,26,0,61,0,56,0,69,1.05
3338,2017,5,27,0,62,0,54,0,71,1.05
3339,2017,5,28,0,62,0,52,0,74,1.05
3340,2017,5,29,0,61,0,54,0,73,1.05
3341,2017,5,30,0,61,0,56,0,70,1.05
3342,2017,5,31,0,59,0,56,0,65,1.05
3343,2017,6,1,0,62,0,56,0,72,0.09
3344,2017,6,2,0,64,0,55,0,80,0.09
3345,2017,6,3,0,65,0,58,0,76,0.09
3346,2017,6,4,0,64,0,57,0,75,0.09
3347,2017,6,5,0,62,0,57,0,73,0.09
3348,2017,6,6,0,61,0,58,0,66,0.09
3349,2017,6,7,0,61,0,57,0,68,0.09
3350,2017,6,8,0,63,0,55,0,77,0.09
3351,2017,6,9,0,65,0,55,0,77,0.09
3352,2017,6,10,0,62,0,56,0,70,0.09
3353,2017,6,11,0,60,0,56,0,69,0.09
3354,2017,6,12,0,63,0,53,0,74,0.09
3355,2017,6,13,0,66,0,54,0,78,0.09
3356,2017,6,14,0,70,0,59,0,82,0.09
3357,2017,6,15,0,72,0,59,0,84,0.09
3358,2017,6,16,0,72,0,58,0,89,0.09
3359,2017,6,17,0,70,0,57,0,87,0.09
3360,2017,6,18,0,69,0,56,0,84,0.09
3361,2017,6,19,0,72,0,59,0,90,0.09
3362,2017,6,20,0,72,0,58,0,89,0.09
3363,2017,6,21,0,69,0,57,0,86,0.09
3364,2017,6,22,0,65,0,58,0,77,0.09
3365,2017,6,23,0,67,0,59,0,78,0.09
3366,2017,6,24,0,68,0,58,0,78,0.09
3367,2017,6,25,0,77,0,57,0,95,0.09
3368,2017,6,26,0,81,0,65,0,95,0.09
3369,2017,6,27,0,76,0,59,0,92,0.09
3370,2017,6,28,0,64,0,54,0,76,0.09
3371,2017,6,29,0,65,0,58,0,75,0.09
3372,2017,6,30,0,66,0,59,0,76,0.09
3373,2017,10,1,0,64,0,56,0,75,0.04
3374,2017,10,2,0,66,0,58,0,74,0.04
3375,2017,10,3,0,64,0,56,0,73,0.04
3376,2017,10,4,0,66,0,54,0,82,0.04
3377,2017,10,5,0,71,0,58,0,86,0.04
3378,2017,10,6,0,78,0,63,0,95,0.04
3379,2017,10,7,0,79,0,64,0,94,0.04
3380,2017,10,8,0,65,0,54,0,77,0.04
3381,2017,10,9,0,69,0,57,0,87,0.04
3382,2017,10,10,0,70,0,55,0,87,0.04
3383,2017,10,11,0,66,0,59,0,78,0.04
3384,2017,10,12,0,65,0,57,0,78,0.04
3385,2017,10,13,0,64,0,56,0,76,0.04
3386,2017,10,14,0,70,0,57,0,86,0.04
3387,2017,10,15,0,83,0,73,0,96,0.04
3388,2017,10,16,0,83,0,73,0,96,0.04
3389,2017,10,17,0,80,0,68,0,92,0.04
3390,2017,10,18,0,71,0,62,0,83,0.04
3391,2017,10,19,0,65,0,59,0,72,0.04
3392,2017,10,20,0,62,0,59,0,69,0.04
3393,2017,10,21,0,66,0,54,0,78,0.04
3394,2017,10,22,0,80,0,69,0,92,0.04
3395,2017,10,23,0,89,0,79,0,102,0.04
3396,2017,10,24,0,93,0,87,0,103,0.04
3397,2017,10,25,0,87,0,73,0,99,0.04
3398,2017,10,26,0,78,0,69,0,92,0.04
3399,2017,10,27,0,74,0,64,0,86,0.04
3400,2017,10,28,0,65,0,54,0,82,0.04
3401,2017,10,29,0,62,0,55,0,72,0.04
3402,2017,10,30,0,62,0,60,0,68,0.04
3403,2017,10,31,0,61,0,58,0,64,0.04
3404,2017,11,1,0,62,0,59,0,70,0.13
3405,2017,11,2,0,59,0,53,0,66,0.13
3406,2017,11,3,0,60,0,53,0,69,0.13
3407,2017,11,4,0,61,0,54,0,71,0.13
3408,2017,11,5,0,60,0,54,0,68,0.13
3409,2017,11,6,0,62,0,54,0,72,0.13
3410,2017,11,7,0,64,0,58,0,77,0.13
3411,2017,11,8,0,64,0,55,0,78,0.13
3412,2017,11,9,0,61,0,55,0,72,0.13
3413,2017,11,10,0,60,0,53,0,70,0.13
3414,2017,11,11,0,60,0,51,0,71,0.13
3415,2017,11,12,0,60,0,54,0,68,0.13
3416,2017,11,13,0,63,0,54,0,75,0.13
3417,2017,11,14,0,66,0,56,0,82,0.13
3418,2017,11,15,0,68,0,59,0,81,0.13
3419,2017,11,16,0,70,0,64,0,80,0.13
3420,2017,11,17,0,63,0,55,0,72,0.13
3421,2017,11,18,0,63,0,53,0,78,0.13
3422,2017,11,19,0,64,0,56,0,76,0.13
3423,2017,11,20,0,65,0,55,0,75,0.13
3424,2017,11,21,0,76,0,64,0,88,0.13
3425,2017,11,22,0,82,0,70,0,97,0.13
3426,2017,11,23,0,80,0,71,0,93,0.13
3427,2017,11,24,0,74,0,67,0,87,0.13
3428,2017,11,25,0,67,0,49,0,83,0.13
3429,2017,11,26,0,58,0,47,0,74,0.13
3430,2017,11,27,0,56,0,50,0,66,0.13
3431,2017,11,28,0,59,0,49,0,73,0.13
3432,2017,11,29,0,60,0,51,0,74,0.13
3433,2017,11,30,0,61,0,53,0,74,0.13
3434,2017,12,1,0,63,0,55,0,77,0.06
3435,2017,12,2,0,64,0,56,0,77,0.06
3436,2017,12,3,0,58,0,52,0,69,0.06
3437,2017,12,4,0,59,0,49,0,72,0.06
3438,2017,12,5,0,62,0,57,0,68,0.06
3439,2017,12,6,0,67,0,57,0,77,0.06
3440,2017,12,7,0,67,0,61,0,77,0.06
3441,2017,12,8,0,67,0,61,0,77,0.06
3442,2017,12,9,0,73,0,63,0,83,0.06
3443,2017,12,10,0,75,0,69,0,84,0.06
3444,2017,12,11,0,72,0,66,0,82,0.06
3445,2017,12,12,0,73,0,66,0,83,0.06
3446,2017,12,13,0,69,0,58,0,81,0.06
3447,2017,12,14,0,67,0,56,0,76,0.06
3448,2017,12,15,0,69,0,58,0,79,0.06
3449,2017,12,16,0,58,0,53,0,66,0.06
3450,2017,12,17,0,63,0,59,0,70,0.06
3451,2017,12,18,0,60,0,53,0,72,0.06
3452,2017,12,19,0,57,0,51,0,69,0.06
3453,2017,12,20,0,53,0,48,0,63,0.06
3454,2017,12,21,0,55,0,49,0,66,0.06
3455,2017,12,22,0,56,0,46,0,68,0.06
3456,2017,12,23,0,58,0,51,0,70,0.06
3457,2017,12,24,0,60,0,52,0,74,0.06
3458,2017,12,25,0,58,0,51,0,68,0.06
3459,2017,12,26,0,58,0,49,0,70,0.06
3460,2017,12,27,0,64,0,54,0,79,0.06
3461,2017,12,28,0,69,0,57,0,83,0.06
3462,2017,12,29,0,71,0,60,0,86,0.06
3463,2017,12,30,0,63,0,53,0,80,0.06
3464,2017,12,31,0,57,0,49,0,70,0.06
