,Year,Month,Day,'TEMPERATURE_x, AIR AVERAGE (deg f)','TEMPERATURE_y, AIR MINIMUM (deg f)','TEMPERATURE, AIR MAXIMUM (deg f)',Rain
3240,2017,6,19,0,80,0,74,0,91,0.13
3241,2017,6,20,0,83,0,75,0,92,0.13
3242,2017,6,21,0,83,0,75,0,91,0.13
3243,2017,6,22,0,69,0,58,0,84,0.13
3244,2017,6,23,0,69,0,58,0,81,0.13
3245,2017,6,24,0,71,0,59,0,82,0.13
3246,2017,6,25,0,84,0,70,0,99,0.13
3247,2017,6,26,0,89,0,76,0,100,0.13
3248,2017,6,27,0,79,0,64,0,92,0.13
3249,2017,6,28,0,68,0,54,0,84,0.13
3250,2017,6,29,0,64,0,54,0,80,0.13
3251,2017,6,30,0,66,0,55,0,81,0.13
3252,2017,9,1,0,93,0,82,0,102,0.11
3253,2017,9,2,0,91,0,86,0,101,0.11
3254,2017,9,3,0,80,0,67,0,95,0.11
3255,2017,9,4,0,68,0,65,0,74,0.11
3256,2017,9,5,0,76,0,64,0,87,0.11
3257,2017,9,6,0,77,0,66,0,89,0.11
3258,2017,9,7,0,77,0,67,0,90,0.11
3259,2017,9,8,0,70,0,61,0,87,0.11
3260,2017,9,9,0,72,0,59,0,86,0.11
3261,2017,9,10,0,81,0,73,0,93,0.11
3262,2017,9,11,0,80,0,70,0,98,0.11
3263,2017,9,12,0,73,0,62,0,87,0.11
3264,2017,9,13,0,65,0,59,0,78,0.11
3265,2017,9,14,0,63,0,57,0,70,0.11
3266,2017,9,15,0,63,0,58,0,72,0.11
3267,2017,9,16,0,64,0,58,0,78,0.11
3268,2017,9,17,0,63,0,59,0,71,0.11
3269,2017,9,18,0,65,0,57,0,79,0.11
3270,2017,9,19,0,65,0,59,0,78,0.11
3271,2017,9,20,0,64,0,59,0,73,0.11
3272,2017,9,21,0,60,0,55,0,68,0.11
3273,2017,9,22,0,61,0,54,0,73,0.11
3274,2017,9,23,0,62,0,54,0,74,0.11
3275,2017,9,24,0,72,0,58,0,84,0.11
3276,2017,9,25,0,75,0,69,0,85,0.11
3277,2017,9,26,0,75,0,70,0,83,0.11
3278,2017,9,27,0,75,0,66,0,85,0.11
3279,2017,9,28,0,81,0,71,0,93,0.11
3280,2017,9,29,0,79,0,71,0,91,0.11
3281,2017,9,30,0,70,0,59,0,81,0.11
3282,2017,10,1,0,63,0,56,0,78,0.01
3283,2017,10,2,0,63,0,57,0,76,0.01
3284,2017,10,3,0,62,0,56,0,70,0.01
3285,2017,10,4,0,66,0,55,0,80,0.01
3286,2017,10,5,0,73,0,66,0,87,0.01
3287,2017,10,6,0,82,0,72,0,91,0.01
3288,2017,10,7,0,83,0,73,0,95,0.01
3289,2017,10,8,0,68,0,57,0,80,0.01
3290,2017,10,9,0,70,0,57,0,78,0.01
3291,2017,10,10,0,74,0,65,0,87,0.01
3292,2017,10,11,0,66,0,58,0,77,0.01
3293,2017,10,12,0,63,0,53,0,76,0.01
3294,2017,10,13,0,65,0,58,0,78,0.01
3295,2017,10,14,0,76,0,62,0,89,0.01
3296,2017,10,15,0,82,0,74,0,95,0.01
3297,2017,10,16,0,85,0,78,0,98,0.01
3298,2017,10,17,0,83,0,76,0,92,0.01
3299,2017,10,18,0,75,0,65,0,84,0.01
3300,2017,10,19,0,63,0,57,0,71,0.01
3301,2017,10,20,0,59,0,56,0,66,0.01
3302,2017,10,21,0,67,0,54,0,77,0.01
3303,2017,10,22,0,81,0,72,0,89,0.01
3304,2017,10,23,0,89,0,82,0,96,0.01
3305,2017,10,24,0,88,0,83,0,93,0.01
3306,2017,10,25,0,86,0,79,0,98,0.01
3307,2017,10,26,0,81,0,75,0,90,0.01
3308,2017,10,27,0,78,0,72,0,87,0.01
3309,2017,10,28,0,73,0,63,0,82,0.01
3310,2017,10,29,0,62,0,54,0,72,0.01
3311,2017,10,30,0,58,0,55,0,64,0.01
3312,2017,10,31,0,57,0,55,0,63,0.01
3313,2017,11,1,0,59,0,55,0,66,0.09
3314,2017,11,2,0,57,0,53,0,62,0.09
3315,2017,11,3,0,59,0,53,0,69,0.09
3316,2017,11,4,0,60,0,55,0,69,0.09
3317,2017,11,5,0,58,0,54,0,65,0.09
3318,2017,11,6,0,60,0,54,0,69,0.09
3319,2017,11,7,0,64,0,59,0,74,0.09
3320,2017,11,8,0,63,0,57,0,75,0.09
3321,2017,11,9,0,60,0,54,0,70,0.09
3322,2017,11,10,0,58,0,53,0,70,0.09
3323,2017,11,11,0,60,0,54,0,70,0.09
3324,2017,11,12,0,59,0,55,0,65,0.09
3325,2017,11,13,0,65,0,58,0,74,0.09
3326,2017,11,14,0,68,0,61,0,80,0.09
3327,2017,11,15,0,70,0,65,0,78,0.09
3328,2017,11,16,0,70,0,65,0,77,0.09
3329,2017,11,17,0,62,0,56,0,70,0.09
3330,2017,11,18,0,66,0,57,0,77,0.09
3331,2017,11,19,0,66,0,60,0,75,0.09
3332,2017,11,20,0,67,0,62,0,73,0.09
3333,2017,11,21,0,80,0,71,0,88,0.09
3334,2017,11,22,0,83,0,79,0,89,0.09
3335,2017,11,23,0,82,0,76,0,90,0.09
3336,2017,11,24,0,77,0,73,0,84,0.09
3337,2017,11,25,0,75,0,68,0,82,0.09
3338,2017,11,26,0,67,0,53,0,76,0.09
3339,2017,11,27,0,55,0,51,0,62,0.09
3340,2017,11,28,0,64,0,57,0,75,0.09
3341,2017,11,29,0,64,0,58,0,75,0.09
3342,2017,11,30,0,65,0,59,0,76,0.09
